20170815 09:15:00,477499,482000,477499,481800
20170815 09:30:00,481800,484000,480000,483962
20170815 09:45:00,483962,486000,483010,484300
20170815 10:00:00,484300,488000,483170,486190
20170815 10:15:00,486190,488680,485500,487794
20170815 10:30:00,487799,488245,486421,487321
20170815 10:45:00,487229,488631,487122,488550
20170815 11:00:00,488550,491399,488000,490850
20170815 11:15:00,490850,494900,490792,494161
20170815 11:30:00,494161,494400,491410,492373
20170815 11:45:00,492100,494900,492081,493304
20170815 12:00:00,493304,494550,492500,494001
20170815 12:15:00,494108,494500,491700,494000
20170815 12:30:00,494000,495500,493411,495399
20170815 12:45:00,495399,497480,495200,497200
20170815 13:00:00,497201,498200,494500,494500
20170815 13:15:00,494568,495180,491390,493935
20170815 13:30:00,494000,494000,490520,491426
20170815 13:45:00,491500,491530,490000,490606
20170815 14:00:00,490501,490820,488560,488897
20170815 14:15:00,488897,492176,488000,491400
20170815 14:30:00,491400,492500,490424,490899
20170815 14:45:00,491000,491999,490301,491421
20170815 15:00:00,491401,491710,489550,491001
20170815 15:15:00,491000,491000,487000,487000
20170815 15:30:00,487000,487134,484000,484265
20170815 15:45:00,484265,485900,480760,482280
20170815 16:00:00,480760,482280,477701,481455
20170815 16:15:00,481455,484410,480105,481000
20170815 16:30:00,481000,483500,479627,482714
20170815 16:45:00,482709,486180,482501,485450
20170815 17:00:00,485450,487272,484241,487272
20170815 17:15:00,487272,489900,487271,489200
20170815 17:30:00,489195,489283,486000,486781
20170815 17:45:00,486800,487400,483660,483680
20170815 18:00:00,483680,485900,481110,481455
20170815 18:15:00,481300,484420,481000,481308
20170815 18:30:00,481746,483470,481308,482200
20170815 18:45:00,482200,482680,476742,476778
20170815 19:00:00,476858,477550,473649,473649
20170815 19:15:00,473640,473750,466481,466481
20170815 19:30:00,466474,469200,448860,460010
20170815 19:45:00,460000,465000,455000,457000
20170815 20:00:00,457000,475246,456490,463041
20170815 20:15:00,463000,467001,458100,460000
20170815 20:30:00,460000,461000,455500,460700
20170815 20:45:00,460772,468900,460499,467800
20170815 21:00:00,468900,470680,466428,468881
20170815 21:15:00,468882,469550,461410,461410
20170815 21:30:00,461500,463101,458778,461090
20170815 21:45:00,461090,464943,457159,462815
20170815 22:00:00,462815,467000,460002,461800
20170815 22:15:00,461800,466413,461500,465020
20170815 22:30:00,465000,465020,459700,461800
20170815 22:45:00,461000,461800,456821,456900
20170815 23:00:00,456947,461800,456000,456000
20170815 23:15:00,456052,456052,447100,447900
20170815 23:30:00,447999,451185,446505,447614
20170815 23:45:00,447609,447659,441674,442900
20170816 00:00:00,442999,453790,442000,448000
20170816 00:15:00,448000,450090,444000,449500
20170816 00:30:00,449415,454500,446086,454490
20170816 00:45:00,454490,460205,451673,454125
20170816 01:00:00,454101,456000,450560,451100
20170816 01:15:00,451100,455184,447990,454000
20170816 01:30:00,454000,459801,453000,458801
20170816 01:45:00,458801,458847,451424,452920
20170816 02:00:00,453487,457000,452135,454697
20170816 02:15:00,454697,456579,454020,454110
20170816 02:30:00,454533,454813,452000,453914
20170816 02:45:00,453813,455045,450290,450580
20170816 03:00:00,451000,454700,448888,454163
20170816 03:15:00,454164,458501,452780,457738
20170816 03:30:00,457900,460397,455781,457951
20170816 03:45:00,457956,460900,456353,455955
20170816 04:00:00,455920,457918,449130,453251
20170816 04:15:00,455000,455235,453351,454900
20170816 04:30:00,454875,456095,452620,452752
20170816 04:45:00,452752,455200,449950,454763
20170816 05:00:00,454900,455999,450510,450878
20170816 05:15:00,450690,452900,449963,452900
20170816 05:30:00,452900,452900,445870,448275
20170816 05:45:00,448274,452000,448274,450500
20170816 06:00:00,451791,454352,450560,453900
20170816 06:15:00,453900,454500,452495,452783
20170816 06:30:00,452783,456900,451400,456900
20170816 06:45:00,456900,459000,455915,459095
20170816 07:00:00,459195,462999,458470,461097
20170816 07:15:00,461097,465484,460000,464385
20170816 07:30:00,464488,466484,461608,465955
20170816 07:45:00,465955,470273,464920,469998
20170816 08:00:00,469998,471302,466600,469995
20170816 08:15:00,469995,471000,464500,464300
20170816 08:30:00,464200,467900,462001,466599
20170816 08:45:00,466599,469000,463000,464102
20170816 09:00:00,464401,466998,463000,465576
20170816 09:15:00,465421,469002,465221,467170
20170816 09:30:00,467437,469300,467090,468700
20170816 09:45:00,468700,469000,466000,466305
20170816 10:00:00,466300,468000,463000,466500
20170816 10:15:00,467000,467500,465000,467123
20170816 10:30:00,467123,467500,463700,465810
20170816 10:45:00,465839,466000,464200,464999
20170816 11:00:00,465000,466730,464839,464839
20170816 11:15:00,464801,465500,463010,463701
20170816 11:30:00,463724,463788,457530,458249
20170816 11:45:00,457734,461328,453000,453337
20170816 12:00:00,453992,454730,450140,452359
20170816 12:15:00,452359,459980,452359,458100
20170816 12:30:00,458060,458060,454001,456000
20170816 12:45:00,456000,456455,453770,455450
20170816 13:00:00,455450,457500,455450,457500
20170816 13:15:00,457310,457500,455116,456000
20170816 13:30:00,455999,456752,453000,453467
20170816 13:45:00,453467,455200,452100,452141
20170816 14:00:00,452700,453721,451488,451900
20170816 14:15:00,451900,452150,445001,445001
20170816 14:30:00,445001,448457,445000,446550
20170816 14:45:00,446550,451781,446000,449175
20170816 15:00:00,449999,450200,446001,447722
20170816 15:15:00,447765,448430,443000,444900
20170816 15:30:00,444900,446000,443380,444137
20170816 15:45:00,443641,446973,443641,445865
20170816 16:00:00,445865,451086,445500,450100
20170816 16:15:00,450357,456195,449920,451450
20170816 16:30:00,451450,455000,450999,453498
20170816 16:45:00,453498,456224,453090,455000
20170816 17:00:00,453090,454901,449280,451209
20170816 17:15:00,451209,453950,451000,452311
20170816 17:30:00,452310,457420,448790,451844
20170816 17:45:00,451844,454499,450680,454219
20170816 18:00:00,454219,458994,453500,457575
20170816 18:15:00,457500,458799,456152,457800
20170816 18:30:00,457700,458180,454500,454500
20170816 18:45:00,454500,457400,454372,457175
20170816 19:00:00,456916,458317,456350,457006
20170816 19:15:00,457004,460000,456617,458174
20170816 19:30:00,458000,459101,455013,456594
20170816 19:45:00,456594,460001,455014,457939
20170816 20:00:00,458347,460000,456320,456220
20170816 20:15:00,456220,457422,452000,454258
20170816 20:30:00,454258,458527,451590,451590
20170816 20:45:00,451784,454579,451590,453167
20170816 21:00:00,453353,456000,453000,453314
20170816 21:15:00,453318,454297,451048,452353
20170816 21:30:00,452343,455077,451744,453799
20170816 21:45:00,453799,454370,452260,454370
20170816 22:00:00,454500,456440,454369,456000
20170816 22:15:00,456000,456300,454150,454708
20170816 22:30:00,454503,455730,454503,454675
20170816 22:45:00,454674,456040,454674,456040
20170816 23:00:00,456040,456040,454674,454901
20170816 23:15:00,454901,455900,454001,454420
20170816 23:30:00,454420,455530,454199,454601
20170816 23:45:00,454600,454601,452851,453988
20170817 00:00:00,453988,455001,453520,454354
20170817 00:15:00,454373,460613,453925,459175
20170817 00:30:00,460613,473530,458190,472000
20170817 00:45:00,472000,473530,466500,470100
20170817 01:00:00,470100,472999,467849,472666
20170817 01:15:00,472999,479627,472010,474500
20170817 01:30:00,474500,477910,470500,472330
20170817 01:45:00,472330,475990,471990,473515
20170817 02:00:00,473528,474400,469810,472329
20170817 02:15:00,472354,474299,471370,473000
20170817 02:30:00,473000,476901,473000,475028
20170817 02:45:00,475027,475970,472548,474493
20170817 03:00:00,474520,476010,473501,473502
20170817 03:15:00,473502,475517,473100,475133
20170817 03:30:00,474700,474941,470870,471849
20170817 03:45:00,471869,473210,470990,472560
20170817 04:00:00,472560,475000,471900,474900
20170817 04:15:00,474900,474989,474555,474511
20170817 04:30:00,474510,475000,472423,473101
20170817 04:45:00,473100,474032,472501,472502
20170817 05:00:00,472502,474779,472000,474082
20170817 05:15:00,474083,476870,474082,475046
20170817 05:30:00,475323,476036,474404,474863
20170817 05:45:00,474779,476400,474571,475585
20170817 06:00:00,476000,479000,476000,478960
20170817 06:15:00,478505,479738,477609,477609
20170817 06:30:00,477609,481743,475220,481300
20170817 06:45:00,481299,481501,478780,479100
20170817 07:00:00,479100,479976,478501,479110
20170817 07:15:00,479011,480000,476505,479260
20170817 07:30:00,479260,480200,478635,479200
20170817 07:45:00,479200,480600,479200,480100
20170817 08:00:00,480100,481501,479803,481246
20170817 08:15:00,480801,481379,479766,480602
20170817 08:30:00,481200,483312,480869,483311
20170817 08:45:00,483311,486400,483311,486000
20170817 09:00:00,486000,486357,484283,485555
20170817 09:15:00,485555,486567,484467,484800
20170817 09:30:00,484850,485000,481750,481790
20170817 09:45:00,482000,482009,478159,478159
20170817 10:00:00,478100,480830,477000,478995
20170817 10:15:00,479000,479924,477531,477582
20170817 10:30:00,477500,481000,477500,480846
20170817 10:45:00,480845,481222,478000,478458
20170817 11:00:00,478308,479130,476011,477392
20170817 11:15:00,477377,477709,472580,474574
20170817 11:30:00,474574,475000,472200,473100
20170817 11:45:00,473100,476470,472707,475802
20170817 12:00:00,475825,478000,475320,476900
20170817 12:15:00,476900,477385,473170,474080
20170817 12:30:00,474085,474142,470415,473000
20170817 12:45:00,472983,473450,470000,472195
20170817 13:00:00,472400,474900,472317,473220
20170817 13:15:00,473220,473771,469998,471759
20170817 13:30:00,471760,473000,470800,472385
20170817 13:45:00,472459,476000,472459,474790
20170817 14:00:00,474790,475530,473227,475010
20170817 14:15:00,475010,477700,474827,475554
20170817 14:30:00,475030,476758,474251,475383
20170817 14:45:00,475383,475620,473410,474939
20170817 15:00:00,475267,476500,474908,475925
20170817 15:15:00,475925,477050,475400,475500
20170817 15:30:00,475400,476623,474849,475500
20170817 15:45:00,476310,477000,475484,475631
20170817 16:00:00,475630,475940,474000,475450
20170817 16:15:00,475341,476123,474730,475191
20170817 16:30:00,475191,475690,474100,475199
20170817 16:45:00,475199,476820,475072,476559
20170817 17:00:00,476291,479904,476291,479500
20170817 17:15:00,479180,480000,476819,477461
20170817 17:30:00,477502,479106,477383,479106
20170817 17:45:00,479106,480000,478320,478821
20170817 18:00:00,478822,478993,477501,478408
20170817 18:15:00,478499,479660,477671,479285
20170817 18:30:00,479500,482499,479285,482430
20170817 18:45:00,482487,484730,481000,482467
20170817 19:00:00,482499,483699,482000,483200
20170817 19:15:00,483200,483903,482360,483899
20170817 19:30:00,483900,485000,483500,484128
20170817 19:45:00,484127,485842,484100,485845
20170817 20:00:00,485845,488500,485842,486909
20170817 20:15:00,486897,489310,486010,489063
20170817 20:30:00,489200,490000,487400,489999
20170817 20:45:00,489999,489999,487454,488000
20170817 21:00:00,488226,488254,483818,484799
20170817 21:15:00,484800,487200,484000,485399
20170817 21:30:00,485400,486879,485100,485105
20170817 21:45:00,485102,486800,485000,486495
20170817 22:00:00,486496,488888,486400,488372
20170817 22:15:00,488371,488596,487000,487564
20170817 22:30:00,487563,488990,487558,488990
20170817 22:45:00,489000,489900,487410,489605
20170817 23:00:00,489500,489950,488386,489889
20170817 23:15:00,489884,489990,487410,487595
20170817 23:30:00,487750,489200,487520,488564
20170817 23:45:00,488564,489731,488366,488717
20170818 00:00:00,488717,488901,486750,487877
20170818 00:15:00,487877,488500,487230,487501
20170818 00:30:00,487501,488700,487100,488501
20170818 00:45:00,488501,488721,485903,486500
20170818 01:00:00,486350,487629,484370,484370
20170818 01:15:00,484370,485070,479940,479940
20170818 01:30:00,479940,480401,477500,478000
20170818 01:45:00,478000,481001,477980,479544
20170818 02:00:00,479861,483182,478100,482376
20170818 02:15:00,482376,482377,478010,478555
20170818 02:30:00,478185,479000,476500,478000
20170818 02:45:00,478000,478790,474260,474650
20170818 03:00:00,474650,476700,471700,471700
20170818 03:15:00,471700,473650,470000,472242
20170818 03:30:00,471982,474930,471615,473299
20170818 03:45:00,473000,475680,470000,470472
20170818 04:00:00,470446,473243,470002,470749
20170818 04:15:00,471294,471583,470500,471652
20170818 04:30:00,471647,474805,470902,474051
20170818 04:45:00,474056,476248,473501,474681
20170818 05:00:00,474681,475900,473000,474112
20170818 05:15:00,474063,474853,470000,473100
20170818 05:30:00,473001,474457,471960,472201
20170818 05:45:00,472201,474000,471452,473700
20170818 06:00:00,473700,477500,473700,476644
20170818 06:15:00,476644,479771,475943,479500
20170818 06:30:00,479751,480000,477997,478942
20170818 06:45:00,478988,479489,478543,479488
20170818 07:00:00,479487,479489,475240,476990
20170818 07:15:00,476990,478080,474000,474000
20170818 07:30:00,474000,475992,472001,474514
20170818 07:45:00,474515,477779,473998,477402
20170818 08:00:00,477402,477458,473433,474580
20170818 08:15:00,474580,477146,473947,477141
20170818 08:30:00,477146,477201,475350,475959
20170818 08:45:00,475958,476500,474000,474000
20170818 09:00:00,474000,474460,471016,471250
20170818 09:15:00,471250,475428,471250,474138
20170818 09:30:00,473563,475581,472277,472753
20170818 09:45:00,472615,474800,472603,473899
20170818 10:00:00,473999,474360,470300,470300
20170818 10:15:00,470300,471527,468000,468757
20170818 10:30:00,468500,469000,463000,465925
20170818 10:45:00,465758,468950,465000,468284
20170818 11:00:00,468600,470854,466900,470111
20170818 11:15:00,469883,472326,469801,471327
20170818 11:30:00,471327,471469,468999,469950
20170818 11:45:00,469790,469969,467870,469500
20170818 12:00:00,469540,472000,469024,471849
20170818 12:15:00,471699,474660,469515,473883
20170818 12:30:00,473894,473894,471514,471800
20170818 12:45:00,471810,474220,471158,472988
20170818 13:00:00,472989,473660,472160,472760
20170818 13:15:00,472160,472729,469510,470564
20170818 13:30:00,470564,471200,468370,471200
20170818 13:45:00,471200,472582,470815,471504
20170818 14:00:00,471503,472812,470802,471352
20170818 14:15:00,471352,472900,471301,472922
20170818 14:30:00,472922,475000,472720,474400
20170818 14:45:00,474100,475125,473700,474791
20170818 15:00:00,474791,474999,472648,473440
20170818 15:15:00,473440,475125,473057,473575
20170818 15:30:00,473580,474330,472648,473404
20170818 15:45:00,473156,474101,472730,473700
20170818 16:00:00,473626,474130,472732,473999
20170818 16:15:00,473650,474080,472400,473546
20170818 16:30:00,473545,474460,473416,473550
20170818 16:45:00,473550,474630,473450,473500
20170818 17:00:00,473500,474800,473231,473917
20170818 17:15:00,473952,474999,473670,474999
20170818 17:30:00,474998,475000,474199,474565
20170818 17:45:00,474500,474799,472000,472000
20170818 18:00:00,472002,472901,470001,472898
20170818 18:15:00,472000,473510,472000,473410
20170818 18:30:00,473410,474011,472000,474010
20170818 18:45:00,474010,474869,473100,473100
20170818 19:00:00,473000,473294,472500,472640
20170818 19:15:00,472448,475000,472448,474980
20170818 19:30:00,474989,477000,474001,476997
20170818 19:45:00,476990,479000,476926,477071
20170818 20:00:00,477101,477431,475361,476681
20170818 20:15:00,476680,477000,475500,475550
20170818 20:30:00,475550,476660,475000,476660
20170818 20:45:00,476660,477072,473410,473740
20170818 21:00:00,473739,475667,473410,474690
20170818 21:15:00,474671,476930,474343,475696
20170818 21:30:00,475699,475900,474930,474930
20170818 21:45:00,474930,475759,473700,474188
20170818 22:00:00,474608,474608,472092,473339
20170818 22:15:00,473068,474530,471000,471415
20170818 22:30:00,471102,472440,469000,469022
20170818 22:45:00,469022,471960,468000,470970
20170818 23:00:00,470644,472400,469275,470499
20170818 23:15:00,470499,471238,469150,469413
20170818 23:30:00,469414,469414,467001,467640
20170818 23:45:00,467517,468000,465050,466821
20170819 00:00:00,466820,468860,466597,468860
20170819 00:15:00,468900,469000,467086,468933
20170819 00:30:00,468878,468878,466490,467226
20170819 00:45:00,467226,470042,467023,469499
20170819 01:00:00,469500,469500,467995,468496
20170819 01:15:00,468517,470000,467645,470162
20170819 01:30:00,470162,472201,469633,470744
20170819 01:45:00,470743,470743,467560,469630
20170819 02:00:00,469630,470423,465009,467327
20170819 02:15:00,467327,467770,465500,466931
20170819 02:30:00,466999,467712,463000,463010
20170819 02:45:00,463010,464491,460000,464491
20170819 03:00:00,464491,464491,461430,464250
20170819 03:15:00,464158,464558,461118,461575
20170819 03:30:00,461270,464808,461146,464717
20170819 03:45:00,464733,465501,463710,463711
20170819 04:00:00,463710,464478,460000,460000
20170819 04:15:00,460000,460001,458888,458888
20170819 04:30:00,458888,459675,455000,455066
20170819 04:45:00,455066,458170,455000,457000
20170819 05:00:00,457000,460630,456999,460630
20170819 05:15:00,460630,461503,454500,456765
20170819 05:30:00,456100,457699,453550,453550
20170819 05:45:00,453543,455400,452080,455063
20170819 06:00:00,455294,456150,451100,451100
20170819 06:15:00,451100,451111,444000,448820
20170819 06:30:00,448649,450360,446260,446569
20170819 06:45:00,446570,449300,445000,449000
20170819 07:00:00,449000,453000,446500,452238
20170819 07:15:00,452243,461107,451500,458362
20170819 07:30:00,458362,466000,456000,462501
20170819 07:45:00,462529,462763,460000,461072
20170819 08:00:00,461623,462925,459950,461569
20170819 08:15:00,461569,462500,460000,460419
20170819 08:30:00,460420,462630,460110,460733
20170819 08:45:00,460733,461016,454410,455419
20170819 09:00:00,455418,457260,453756,455545
20170819 09:15:00,455545,455999,454100,455142
20170819 09:30:00,455484,456296,454001,454759
20170819 09:45:00,454759,459071,454759,458548
20170819 10:00:00,458548,459265,457800,458300
20170819 10:15:00,458300,459800,457800,458998
20170819 10:30:00,458998,460874,458602,460367
20170819 10:45:00,460367,461068,458422,458764
20170819 11:00:00,458764,458787,455730,457078
20170819 11:15:00,457079,458180,455679,457680
20170819 11:30:00,457660,459040,456760,458712
20170819 11:45:00,459069,459590,457717,459019
20170819 12:00:00,458614,459066,456550,457001
20170819 12:15:00,457000,459001,455588,456000
20170819 12:30:00,455861,456730,453550,454630
20170819 12:45:00,454102,454450,450500,453897
20170819 13:00:00,453902,455970,451080,451080
20170819 13:15:00,451080,454700,450116,453773
20170819 13:30:00,453773,455030,453700,454203
20170819 13:45:00,454456,454900,451990,452628
20170819 14:00:00,452990,454001,450216,451450
20170819 14:15:00,451455,453562,450480,451303
20170819 14:30:00,450953,451507,445920,446001
20170819 14:45:00,446000,448001,445920,447051
20170819 15:00:00,447499,449038,446200,446748
20170819 15:15:00,446747,447180,445100,447000
20170819 15:30:00,447000,447730,445000,446630
20170819 15:45:00,446630,446850,442000,443290
20170819 16:00:00,443290,443999,440130,441000
20170819 16:15:00,441000,443322,439000,440791
20170819 16:30:00,440843,445900,440000,445900
20170819 16:45:00,445900,446001,443000,444224
20170819 17:00:00,443876,450511,443532,450369
20170819 17:15:00,449501,452001,446360,446950
20170819 17:30:00,446950,447570,444670,447130
20170819 17:45:00,447130,447546,444670,444670
20170819 18:00:00,444670,444675,441550,443420
20170819 18:15:00,443420,446410,443200,445788
20170819 18:30:00,445788,446015,442261,445088
20170819 18:45:00,445091,448250,445000,447000
20170819 19:00:00,447000,448028,445334,445600
20170819 19:15:00,446000,447140,443306,443519
20170819 19:30:00,443519,444880,442620,443232
20170819 19:45:00,443503,445876,442620,443441
20170819 20:00:00,443441,445963,443150,444005
20170819 20:15:00,444010,445154,442244,443500
20170819 20:30:00,443512,446200,443512,444895
20170819 20:45:00,444890,445042,440872,442059
20170819 21:00:00,442059,443688,440400,441032
20170819 21:15:00,441032,443359,440541,441311
20170819 21:30:00,441100,445300,440140,443618
20170819 21:45:00,443618,447000,443618,446724
20170819 22:00:00,446485,451440,446160,446900
20170819 22:15:00,446900,447000,444460,446849
20170819 22:30:00,446849,452628,446848,450900
20170819 22:45:00,450900,452917,447194,448460
20170819 23:00:00,448460,450321,446915,448818
20170819 23:15:00,449115,451020,447800,450701
20170819 23:30:00,450701,451210,448460,449284
20170819 23:45:00,449263,450496,447401,447401
20170820 00:00:00,447140,448544,446681,447758
20170820 00:15:00,447783,449002,447250,447449
20170820 00:30:00,447447,447500,445125,445125
20170820 00:45:00,445125,446900,441304,441400
20170820 01:00:00,441322,444950,441320,444950
20170820 01:15:00,444950,447660,444950,446082
20170820 01:30:00,446052,446407,444005,444500
20170820 01:45:00,444500,444760,442001,443247
20170820 02:00:00,443255,444180,442612,443574
20170820 02:15:00,443700,445330,443061,444800
20170820 02:30:00,444800,447000,444527,446229
20170820 02:45:00,446228,447290,445180,447290
20170820 03:00:00,447290,447300,445710,446209
20170820 03:15:00,446176,447797,445584,447461
20170820 03:30:00,447460,448845,446669,447965
20170820 03:45:00,447970,448708,446645,448499
20170820 04:00:00,448465,449900,448007,448841
20170820 04:15:00,448841,449268,448618,449269
20170820 04:30:00,449269,449464,448050,448055
20170820 04:45:00,448050,448436,446500,446839
20170820 05:00:00,446839,449374,446709,448178
20170820 05:15:00,448175,449160,447412,447412
20170820 05:30:00,447412,448300,446690,447945
20170820 05:45:00,447945,448898,447944,448462
20170820 06:00:00,448461,454130,448452,453958
20170820 06:15:00,454150,455798,453040,454366
20170820 06:30:00,454366,455480,453850,454601
20170820 06:45:00,454601,454917,452000,452000
20170820 07:00:00,451890,453551,451290,452514
20170820 07:15:00,452514,453800,452422,453401
20170820 07:30:00,453392,455800,453268,455200
20170820 07:45:00,455122,458799,454894,457501
20170820 08:00:00,457501,458619,456856,457680
20170820 08:15:00,457680,459900,456298,459500
20170820 08:30:00,459565,462380,459565,460839
20170820 08:45:00,460839,462000,459565,460302
20170820 09:00:00,460303,461506,458358,458475
20170820 09:15:00,458358,460278,455240,456027
20170820 09:30:00,455753,457500,454888,455997
20170820 09:45:00,455996,458480,455761,456958
20170820 10:00:00,456531,457890,455561,457860
20170820 10:15:00,457891,458430,451830,453251
20170820 10:30:00,453251,455712,453251,453497
20170820 10:45:00,453461,456450,452500,456367
20170820 11:00:00,456367,456439,454490,455441
20170820 11:15:00,455686,456064,453168,453579
20170820 11:30:00,453582,454748,453368,453728
20170820 11:45:00,453729,456544,453728,456000
20170820 12:00:00,455951,456543,453910,453999
20170820 12:15:00,453910,455845,453729,454401
20170820 12:30:00,454401,454401,452500,452401
20170820 12:45:00,452561,454054,452244,453998
20170820 13:00:00,453999,454000,451001,452900
20170820 13:15:00,452900,453857,452500,452700
20170820 13:30:00,452859,453118,451001,451999
20170820 13:45:00,451900,452853,451290,452852
20170820 14:00:00,452852,453118,451790,452654
20170820 14:15:00,452655,454544,452130,454619
20170820 14:30:00,454576,455400,454131,454785
20170820 14:45:00,454785,454785,451870,452651
20170820 15:00:00,452626,453219,451870,452227
20170820 15:15:00,452204,453809,451631,451994
20170820 15:30:00,452300,453260,451500,451803
20170820 15:45:00,451835,452030,451070,451200
20170820 16:00:00,451250,451400,449100,450000
20170820 16:15:00,450000,450549,449291,450200
20170820 16:30:00,450200,453297,450100,451903
20170820 16:45:00,451850,455006,451733,454823
20170820 17:00:00,454718,455741,453500,453700
20170820 17:15:00,453500,455230,453500,454310
20170820 17:30:00,454320,454650,453600,454512
20170820 17:45:00,454511,455171,453800,454474
20170820 18:00:00,454607,454900,453914,454310
20170820 18:15:00,454780,454910,452000,453250
20170820 18:30:00,453349,453590,451460,451531
20170820 18:45:00,451531,453190,451390,452865
20170820 19:00:00,452856,454001,452182,452901
20170820 19:15:00,452926,454200,452926,454199
20170820 19:30:00,454199,454543,453621,453895
20170820 19:45:00,454000,454300,452197,452524
20170820 20:00:00,452545,452778,451600,451603
20170820 20:15:00,452011,453030,451588,451688
20170820 20:30:00,451550,452127,450730,451540
20170820 20:45:00,451659,452130,450000,450295
20170820 21:00:00,450034,451280,450000,451145
20170820 21:15:00,451261,451500,448080,448990
20170820 21:30:00,449074,449074,447400,448193
20170820 21:45:00,448193,451040,448000,450344
20170820 22:00:00,450344,450887,449296,450220
20170820 22:15:00,450220,450765,448502,448502
20170820 22:30:00,448501,449657,448100,448381
20170820 22:45:00,448486,448990,447000,448000
20170820 23:00:00,448000,448451,446880,447953
20170820 23:15:00,447953,448841,446220,446845
20170820 23:30:00,446708,447951,446639,447022
20170820 23:45:00,447021,448499,446947,447612
20170821 00:00:00,447612,447957,445557,446500
20170821 00:15:00,446690,446690,445000,445400
20170821 00:30:00,445400,446500,443001,443795
20170821 00:45:00,443795,445548,442000,444900
20170821 01:00:00,444900,447302,444400,445844
20170821 01:15:00,445844,448097,445100,445900
20170821 01:30:00,445900,446358,444060,444288
20170821 01:45:00,444288,448499,443556,448000
20170821 02:00:00,448000,448970,446520,448888
20170821 02:15:00,448888,449329,447010,447750
20170821 02:30:00,447750,450433,447750,450154
20170821 02:45:00,450154,450154,447930,449657
20170821 03:00:00,449502,449576,447800,448550
20170821 03:15:00,448549,449568,447960,448101
20170821 03:30:00,448100,449025,447348,448486
20170821 03:45:00,448496,449498,448160,449144
20170821 04:00:00,449169,452550,449169,452090
20170821 04:15:00,452090,453530,451200,453046
20170821 04:30:00,453096,453199,450400,450879
20170821 04:45:00,450879,453800,450500,452900
20170821 05:00:00,452575,453360,451824,452323
20170821 05:15:00,452318,453470,450380,452305
20170821 05:30:00,452305,452814,448769,449219
20170821 05:45:00,449151,450120,448370,449517
20170821 06:00:00,449515,452670,449121,451294
20170821 06:15:00,451344,453250,450890,451598
20170821 06:30:00,451598,451910,449580,451410
20170821 06:45:00,451383,452900,450040,452224
20170821 07:00:00,452310,452900,451856,452900
20170821 07:15:00,452900,455000,452586,454099
20170821 07:30:00,453800,455102,453224,454923
20170821 07:45:00,454921,455000,453179,453999
20170821 08:00:00,453810,454770,453484,454576
20170821 08:15:00,454273,454490,452954,453278
20170821 08:30:00,453995,453995,451120,452077
20170821 08:45:00,452032,452690,451230,451383
20170821 09:00:00,451360,451500,448000,449300
20170821 09:15:00,449300,450400,448413,449210
20170821 09:30:00,449292,451000,449292,450923
20170821 09:45:00,450900,451052,449320,451001
20170821 10:00:00,451000,451505,449480,451505
20170821 10:15:00,451466,452000,450100,450733
20170821 10:30:00,450762,450870,449890,450223
20170821 10:45:00,450223,450280,448204,449570
20170821 11:00:00,449818,449900,448819,448909
20170821 11:15:00,448819,450000,448799,448840
20170821 11:30:00,448800,449400,448002,448732
20170821 11:45:00,448732,449470,448150,449139
20170821 12:00:00,449300,449890,448230,449381
20170821 12:15:00,449381,450261,449000,449628
20170821 12:30:00,449627,449950,448407,448800
20170821 12:45:00,448750,449485,448645,448999
20170821 13:00:00,448999,449502,448321,448650
20170821 13:15:00,448650,449980,448526,449172
20170821 13:30:00,449173,450060,448900,449532
20170821 13:45:00,449532,449980,449100,449601
20170821 14:00:00,449606,450395,449000,450252
20170821 14:15:00,450003,450122,448600,448750
20170821 14:30:00,448750,449050,448199,448200
20170821 14:45:00,448319,448510,445002,446044
20170821 15:00:00,446015,446700,444444,445480
20170821 15:15:00,445480,445583,443344,443940
20170821 15:30:00,443940,444740,443250,443426
20170821 15:45:00,443426,444258,442101,443685
20170821 16:00:00,443685,445410,443384,444967
20170821 16:15:00,444923,445300,443305,443740
20170821 16:30:00,443740,444924,443500,443695
20170821 16:45:00,443700,445000,443305,444501
20170821 17:00:00,444501,445560,443900,444277
20170821 17:15:00,444277,444579,443601,444041
20170821 17:30:00,444041,445111,444041,444526
20170821 17:45:00,444576,444930,443686,444930
20170821 18:00:00,445011,445900,444804,445389
20170821 18:15:00,445390,445748,444480,445312
20170821 18:30:00,445317,446264,445000,445909
20170821 18:45:00,445601,447520,445201,447364
20170821 19:00:00,447419,448222,447171,447488
20170821 19:15:00,447821,448000,445860,446612
20170821 19:30:00,446612,448000,446502,447725
20170821 19:45:00,447767,447767,446613,447165
20170821 20:00:00,447482,447698,446534,446909
20170821 20:15:00,446909,447463,445000,445493
20170821 20:30:00,445498,446149,443705,444454
20170821 20:45:00,444454,445575,444130,444232
20170821 21:00:00,444211,445465,443686,444117
20170821 21:15:00,444117,444924,443000,443000
20170821 21:30:00,443000,444586,443000,444278
20170821 21:45:00,444278,445600,443800,443924
20170821 22:00:00,443888,445050,443497,444351
20170821 22:15:00,444900,445010,442330,442332
20170821 22:30:00,442332,444420,441200,441200
20170821 22:45:00,441800,443680,441100,442420
20170821 23:00:00,442405,442600,440410,440700
20170821 23:15:00,440700,441000,440001,440728
20170821 23:30:00,440350,441674,440050,440656
20170821 23:45:00,440657,442000,440001,441500
20170822 00:00:00,441894,442700,441000,442602
